1.675000000000000000e+04,2.051000000000000000e+03,5.127000000000000000e+03,4.000390091671542914e-01,1.482000000000000000e+03,4.986000000000000000e+03,2.972322503008423822e-01
4.811600000000000000e+04,2.901000000000000000e+03,5.127000000000000000e+03,5.658279695728496428e-01,2.854000000000000000e+03,4.986000000000000000e+03,5.724027276373846451e-01
2.800200000000000000e+04,2.316000000000000000e+03,5.127000000000000000e+03,4.517261556465769212e-01,2.078000000000000000e+03,4.986000000000000000e+03,4.167669474528680196e-01
1.613200000000000000e+04,1.745000000000000000e+03,5.127000000000000000e+03,3.403549834211039848e-01,1.491000000000000000e+03,4.986000000000000000e+03,2.990373044524669011e-01
2.075600000000000000e+04,2.302000000000000000e+03,5.127000000000000000e+03,4.489955139457772471e-01,2.317000000000000000e+03,4.986000000000000000e+03,4.647011632571199091e-01
9.384000000000000000e+03,1.392000000000000000e+03,4.312000000000000000e+03,3.228200371057514118e-01,1.254000000000000000e+03,4.145000000000000000e+03,3.025331724969843039e-01
4.204000000000000000e+04,2.670000000000000000e+03,4.312000000000000000e+03,6.192022263450834840e-01,3.087000000000000000e+03,4.145000000000000000e+03,7.447527141133896134e-01
4.468700000000000000e+04,3.729000000000000000e+03,4.312000000000000000e+03,8.647959183673469274e-01,2.964000000000000000e+03,4.145000000000000000e+03,7.150784077201447486e-01
3.016100000000000000e+04,2.598000000000000000e+03,4.312000000000000000e+03,6.025046382189239713e-01,2.762000000000000000e+03,4.145000000000000000e+03,6.663449939686368895e-01
2.888600000000000000e+04,2.650000000000000000e+03,4.312000000000000000e+03,6.145640074211502490e-01,2.619000000000000000e+03,4.145000000000000000e+03,6.318455971049456998e-01
