2.868000000000000000e+03,1.271000000000000000e+03,4.393000000000000000e+03,2.893239244252219233e-01,1.022000000000000000e+03,4.024000000000000000e+03,2.539761431411530768e-01
1.856000000000000000e+03,7.740000000000000000e+02,4.393000000000000000e+03,1.761893922148873304e-01,7.210000000000000000e+02,4.024000000000000000e+03,1.791749502982107334e-01
6.585000000000000000e+03,1.990000000000000000e+03,4.393000000000000000e+03,4.529933985886637759e-01,1.652000000000000000e+03,4.024000000000000000e+03,4.105367793240556895e-01
1.087900000000000000e+04,2.274000000000000000e+03,4.393000000000000000e+03,5.176417027088550116e-01,2.325000000000000000e+03,4.024000000000000000e+03,5.777833001988071926e-01
4.407000000000000000e+03,1.060000000000000000e+03,4.393000000000000000e+03,2.412929660824038314e-01,8.240000000000000000e+02,4.024000000000000000e+03,2.047713717693837032e-01
1.029300000000000000e+04,1.396000000000000000e+03,4.393000000000000000e+03,3.177782836330526051e-01,1.977000000000000000e+03,4.024000000000000000e+03,4.913021868787276203e-01
2.160000000000000000e+03,1.027000000000000000e+03,4.393000000000000000e+03,2.337810152515365225e-01,8.400000000000000000e+02,4.024000000000000000e+03,2.087475149105367800e-01
4.885000000000000000e+03,1.302000000000000000e+03,4.393000000000000000e+03,2.963806055087639391e-01,1.276000000000000000e+03,4.024000000000000000e+03,3.170974155069582467e-01
3.744000000000000000e+03,1.126000000000000000e+03,4.393000000000000000e+03,2.563168677441384213e-01,1.219000000000000000e+03,4.024000000000000000e+03,3.029324055666003934e-01
9.214000000000000000e+03,1.953000000000000000e+03,4.393000000000000000e+03,4.445709082631459363e-01,1.811000000000000000e+03,4.024000000000000000e+03,4.500497017892644003e-01
5.787000000000000000e+03,1.676000000000000000e+03,4.393000000000000000e+03,3.815160482585931989e-01,1.032000000000000000e+03,4.024000000000000000e+03,2.564612326043737567e-01
6.009000000000000000e+03,1.457000000000000000e+03,4.393000000000000000e+03,3.316640109264739622e-01,1.332000000000000000e+03,4.024000000000000000e+03,3.310139165009940432e-01
